Target Label,Prioritised Features,Entropy Value,Entropy Conf,Gini Index Value,Gini Index Conf,Category,Best Conf,Significant,PlotSig
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Seeding Confluency 3D (%) - 70 to 79 (3),0.01717,0.01240124,0.02143,0.00730073,Average Maturation,0.00730073,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),0.01717,0.02760276,0.0155,0.03750375,Average Maturation,0.02760276,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),2D Surface - Decellularized ECM (3),0.01697,0.02140214,0.02065,0.01450145,Average Maturation,0.01450145,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),hiPSC-CM Media Supplement - Nonessential Amino Acids (8),0.01664,0.02090209,0.0127,0.04890489,Average Maturation,0.02090209,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),3D Platform - Gelatin (6),0.01624,0.01590159,0.03302,0.00060006,Average Maturation,0.00060006,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Journal - Tissue Eng Part C Methods (6),0.01562,0.01620162,0.01648,0.01690169,Average Maturation,0.01620162,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Calcium Flux Amplitude (F/F0) Quantiles - Q2 (>1.6 and ≤2.3) (10),0.01533,0.020002,0.01864,0.01260126,Average Maturation,0.01260126,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Contractile Stress (mN/mm2) Quantiles - Q4 (>0.07 and ≤0.51) (10),0.01512,0.01780178,0.01235,0.04080408,Average Maturation,0.01780178,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Resting Membrane Potential (mV) Quantiles - Q5 (>-35 and ≤-60) (9),0.0151,0.01720172,0.00837,0.071107111,Average Maturation,0.01720172,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Pharmacological Intervention - Class Ic Antiarrhythmics (Na+ Channel Blockers - Strong Blockade) (9),0.01486,0.01940194,0.0116,0.03870387,Average Maturation,0.01940194,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Journal - ACS Appl Mater Interfaces (4),0.01482,0.01650165,0.01496,0.02230223,Average Maturation,0.01650165,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),3D Stromal Cell Source - Rare (4),0.01418,0.040004,0.01645,0.0250025,Average Maturation,0.0250025,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Insulin Start Day - 8 (15),0.01324,0.03940394,0.01053,0.063506351,Average Maturation,0.03940394,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Cell Line Ancestry - Caucasian (41),0.01303,0.04070407,0.00939,0.080208021,Average Maturation,0.04070407,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),hiPSC-CM Media Supplement - Mercaptoethanol (10),0.01299,0.03690369,0.01157,0.04940494,Average Maturation,0.03690369,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),3D CM Ratio (CM-EC-SC) Quantiles - Q2 (>75 and ≤91) (28),0.01228,0.04610461,0.00833,0.105310531,Average Maturation,0.04610461,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Seeding Confluency (%) - 85 to 89 (43),0.01211,0.066806681,0.01534,0.02730273,Average Maturation,0.02730273,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Wnt Inhibitor - IWR (56),0.01203,0.04030403,0.00837,0.148614861,Average Maturation,0.04030403,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Calcium Handling Analysis Method - Visual (104),0.01169,0.03150315,0.00554,0.265626563,Average Maturation,0.03150315,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Insulin Withdrawal Duration (days) - 8 days (3),0.01115,0.02870287,0.00525,0.04350435,Average Maturation,0.02870287,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Sarcomere Length (um) Quantiles - Q5 (>1.01 and ≤1.64) (14),0.01096,0.04690469,0.00642,0.125812581,Average Maturation,0.04690469,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Journal - Stem Cell Res Ther (3),0.01072,0.03530353,0.0196,0.01170117,Average Maturation,0.01170117,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Gene Analysis Method - Rare (5),0.01071,0.04250425,0.01033,0.04780478,Average Maturation,0.04250425,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Journal - Biomaterials (16),0.01044,0.04840484,0.01164,0.04790479,Average Maturation,0.04790479,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Sarcomere Length (um) Quantiles - Q3 (>1.75 and ≤1.88) (13),0.01006,0.04780478,0.00603,0.120912091,Average Maturation,0.04780478,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Electron Imaging - Scanning (22),0.00894,0.081108111,0.01548,0.01890189,Average Maturation,0.01890189,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),3D Endothelial Cell Source - hiPSC-EndothelialC (16),0.00689,0.105910591,0.01218,0.03440344,Average Maturation,0.03440344,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Wnt Inhibitor - IWP (112),0.00494,0.303730373,0.01105,0.02510251,Average Maturation,0.02510251,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),Coating for Replating - Vitronectin (3),0.00107,0.04880488,0.00228,0.04860486,Average Maturation,0.04860486,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),3D Stromal Cell Source - hiPSC-SmoothMC (3),0,0.097909791,0.00122,0.04970497,Average Maturation,0.04970497,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Purification Protocol - Cell Sorting (7),0.03091,0.00030003,0.02784,0.00080008,Average Maturation,0.00030003,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),2D Surface - Microelectrode Array (9),0.02543,0.00060006,0.02123,0.00170017,Average Maturation,0.00060006,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Beat Rate (bpm) Quantiles - Q1 (<27.6 and ≥7) (11),0.01647,0.01470147,0.00472,0.166016602,Average Maturation,0.01470147,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Publication Year - 2016 (32),0.01587,0.01090109,0.01115,0.0290029,Average Maturation,0.01090109,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),hiPSC-CM Media Supplement - Albumin (28),0.01562,0.0120012,0.00726,0.085708571,Average Maturation,0.0120012,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Metabolic Analysis Method - Genetic (3),0.01499,0.00820082,0.01701,0.00750075,Average Maturation,0.00750075,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),hiPSC-CM Media Supplement - B27 (180),0.01424,0.01130113,0.0057,0.356735674,Average Maturation,0.01130113,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Pharmacological Intervention - Caffeine (4),0.01411,0.00750075,0.0179,0.00340034,Average Maturation,0.00340034,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Publication Year - 2018 (45),0.01386,0.02330233,0.01112,0.03690369,Average Maturation,0.02330233,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Insulin Start Day - After 11 (7),0.01343,0.01660166,0.01407,0.01590159,Average Maturation,0.01590159,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Insulin Start Day - 2 (4),0.01317,0.00960096,0.0143,0.00930093,Average Maturation,0.00930093,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Cell Area (um2) Quantiles - Q3 (>350 and ≤1800) (13),0.01312,0.02380238,0.0066,0.104910491,Average Maturation,0.02380238,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Pharmacological Intervention - QT-Prolonging Drugs (36),0.01293,0.02370237,0.01198,0.02460246,Average Maturation,0.02370237,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Metabolic Component - Dexamethasone (7),0.01238,0.01720172,0.01813,0.00620062,Average Maturation,0.00620062,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),hiPSC-CM Media Supplement - GlutaMax (8),0.01168,0.02220222,0.01119,0.02550255,Average Maturation,0.02220222,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Disease Modelling - Specialised (3),0.01157,0.02570257,0.0066,0.066206621,Average Maturation,0.02570257,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),3D Stromal Cell Source - hiPSC-SmoothMC (3),0.01099,0.04510451,0.01511,0.02520252,Average Maturation,0.02520252,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Maturation Strategy - Mechanical (36),0.01086,0.0420042,0.01266,0.01670167,Average Maturation,0.01670167,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Electrophysiology Analysis Method - Microelectrode (31),0.01057,0.03710371,0.00908,0.072907291,Average Maturation,0.03710371,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),3D Tissue Media - Rare (13),0.01038,0.0420042,0.00946,0.04540454,Average Maturation,0.0420042,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Journal - Stem Cells Int (3),0.01006,0.03290329,0.01308,0.02150215,Average Maturation,0.02150215,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Metabolic Component - Palmitic Acid (11),0.01006,0.03530353,0.00359,0.183418342,Average Maturation,0.03530353,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),2D Surface - Micropatterned (27),0.00874,0.04930493,0.00894,0.050905091,Average Maturation,0.04930493,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Resting Membrane Potential (mV) Quantiles - Q3 (<-66 and ≥-74) (8),0.00843,0.0410041,0.00766,0.055305531,Average Maturation,0.0410041,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Action Potential Amplitude (mV) Quantiles - Q3 (>97 and ≤100) (10),0.00827,0.0440044,0.01241,0.01640164,Average Maturation,0.01640164,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),hiPSC-CM Backbone Media - Cor.4U Complete (6),0.00785,0.071807181,0.00959,0.04190419,Average Maturation,0.04190419,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Journal - Biomaterials (16),0.00764,0.077507751,0.01447,0.01240124,Average Maturation,0.01240124,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Differentiation Purity Assessment - Flow Cytometry SIRPA+ (4),0.00712,0.068106811,0.00947,0.04910491,Average Maturation,0.04910491,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Publication Year - 2014 (3),0.00702,0.062506251,0.01017,0.04760476,Average Maturation,0.04760476,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),hiPSC-CM Media Supplement - bFGF (3),0.00643,0.068406841,0.01419,0.01920192,Average Maturation,0.01920192,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Journal - Stem Cells (11),0.00574,0.103410341,0.00977,0.03370337,Average Maturation,0.03370337,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q3 (>10.75 and ≤16) (8),Journal - Circulation (11),0.00314,0.184818482,0.00906,0.0380038,Average Maturation,0.0380038,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Disease Modelling - Arrhythmic (15),0.02854,0.00110011,0.03163,0.00050005,Average Maturation,0.00050005,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Insulin Start Day - 9 (10),0.0254,0.00190019,0.02272,0.00210021,Average Maturation,0.00190019,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Differentiation Purity Assessment - IHC a-actinin (8),0.02523,0.00540054,0.01723,0.01310131,Average Maturation,0.00540054,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Electrophysiology Analysis Method - Optical Mapping (39),0.01956,0.00680068,0.01483,0.01310131,Average Maturation,0.00680068,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Sarcomere Length (um) Quantiles - Q2 (>1.88 and ≤1.95) (14),0.01921,0.0140014,0.01693,0.01070107,Average Maturation,0.01070107,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Coating for Replating - Gelatin (43),0.01844,0.01320132,0.01977,0.00340034,Average Maturation,0.00340034,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Publication Year - 2020 (51),0.01738,0.01020102,0.01332,0.02060206,Average Maturation,0.01020102,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Journal - Biosens Bioelectron (4),0.01732,0.01840184,0.01341,0.04380438,Average Maturation,0.01840184,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Day of Insulin Addition - not 9 (3),0.01691,0.01050105,0.01107,0.03610361,Average Maturation,0.01050105,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Wnt Inhibitor - Rare (3),0.01435,0.02540254,0.01373,0.03290329,Average Maturation,0.02540254,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),T-tubule Structure (Found) Quantiles - Q1 (Yes) (18),0.01424,0.02160216,0.00832,0.083208321,Average Maturation,0.02160216,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Pharmacological Intervention - Cisapride (8),0.01415,0.0380038,0.00752,0.109710971,Average Maturation,0.0380038,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q1 (>17 and ≤44) (5),0.01382,0.02120212,0.01543,0.01920192,Average Maturation,0.01920192,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Cell Line - iCell2 (8),0.01314,0.0270027,0.01423,0.02170217,Average Maturation,0.02170217,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Calcium Handling Analysis Method - Visual (104),0.0127,0.02270227,0.01365,0.00930093,Average Maturation,0.00930093,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Differentiation Purity (%) Quantiles - Q3 (>85 and ≤90) (34),0.01267,0.03670367,0.01325,0.02380238,Average Maturation,0.02380238,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Pharmacological Intervention - Carbenoxolone (4),0.01089,0.04940494,0.01014,0.053205321,Average Maturation,0.04940494,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Cell Line - ATCC (5),0.01063,0.057705771,0.01148,0.04460446,Average Maturation,0.04460446,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Coating for Replating - Laminin (5),0.01053,0.04430443,0.01169,0.040004,Average Maturation,0.040004,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Journal - J Mol Cell Cardiol (4),0.01011,0.04560456,0.01048,0.04590459,Average Maturation,0.04560456,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Seeding Confluency 3D (%) - 80 to 84 (5),0.01008,0.04030403,0.01071,0.03970397,Average Maturation,0.03970397,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Maturation Strategy - ECM (21),0.01001,0.04920492,0.00484,0.175917592,Average Maturation,0.04920492,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Day of Insulin Addition - not 10 (4),0.00863,0.04870487,0.00694,0.061406141,Average Maturation,0.04870487,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),3D Stromal Cell Source - hiPSC-SmoothMC (3),0.00846,0.052305231,0.01238,0.04520452,Average Maturation,0.04520452,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Pharmacological Intervention - E4031 (22),0.00796,0.081008101,0.01018,0.04670467,Average Maturation,0.04670467,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Journal - Nano Lett (3),0.0079,0.04780478,0.01594,0.02090209,Average Maturation,0.02090209,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Metabolic Component - IGF-1 (3),0.0076,0.050305031,0.01366,0.02770277,Average Maturation,0.02770277,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Contractile Force (mN) Quantiles - Q1 (>1.04 and ≤20) (10),0.00751,0.073907391,0.01056,0.04410441,Average Maturation,0.04410441,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Resting Membrane Potential (mV) Quantiles - Q5 (>-35 and ≤-60) (9),0.00678,0.106710671,0.01086,0.040004,Average Maturation,0.040004,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q2 (>16 and ≤28.5) (6),Sacromere or Cellular Alignment Analysis - Yes (72),0.0066,0.197519752,0.01038,0.04460446,Average Maturation,0.04460446,TRUE,FALSE
Action Potential Amplitude (mV) Quantiles - Q2 (>100 and ≤110) (10),Electrophysiology Analysis Method - Patch Clamp (59),0.05998,0,0.03163,0,Average Maturation,0,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q2 (>100 and ≤110) (10),Resting Membrane Potential (mV) Quantiles - Q1 (<-78 and ≥-85) (12),0.05408,0,0.04705,0,Average Maturation,0,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q2 (>100 and ≤110) (10),Cell Line - C25 (6),0.01812,0.00520052,0.01875,0.0040004,Average Maturation,0.0040004,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q2 (>100 and ≤110) (10),Beat Rate (bpm) Quantiles - Q2 (<38.8 and ≥27.6) (10),0.01774,0.00530053,0.01177,0.01680168,Average Maturation,0.00530053,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q2 (>100 and ≤110) (10),Pharmacological Intervention - E4031 (22),0.01388,0.01440144,0.01672,0.00260026,Average Maturation,0.00260026,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q2 (>100 and ≤110) (10),Journal - Stem Cells (11),0.01365,0.00670067,0.01099,0.01740174,Average Maturation,0.00670067,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q2 (>100 and ≤110) (10),Resting Membrane Potential (mV) Quantiles - Q5 (>-35 and ≤-60) (9),0.01321,0.0120012,0.01461,0.00690069,Average Maturation,0.00690069,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q2 (>100 and ≤110) (10),Journal - Cell Stem Cell (6),0.01283,0.01370137,0.01964,0.0040004,Average Maturation,0.0040004,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q2 (>100 and ≤110) (10),Pharmacological Intervention - QT-Prolonging Drugs (36),0.01236,0.02420242,0.0109,0.02690269,Average Maturation,0.02420242,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q2 (>100 and ≤110) (10),hiPSC Backbone Media - Rare (19),0.01209,0.02190219,0.01036,0.03590359,Average Maturation,0.02190219,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q2 (>100 and ≤110) (10),Calcium Flux Amplitude (F/F0) Quantiles - Q2 (>1.6 and ≤2.3) (10),0.01208,0.01170117,0.00721,0.054105411,Average Maturation,0.01170117,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q2 (>100 and ≤110) (10),Metabolic Analysis Method - Seahorse (35),0.01194,0.03010301,0.00877,0.075007501,Average Maturation,0.03010301,TRUE,FALSE
